substance_class	substance_source	substance_name	substance_smiles	substance_zinc_id	substance_iupac	substance_binding_site	measurement	activity_KCNQ1_uM	activity_KCNQ1_KCNE1_uM	activity_KCNQ2_uM	activity_KCNQ3_uM	activity_KCNQ2_KCNQ3_uM	activity_KCNQ4_uM	activity_KCNQ5_uM	activity_KCNQ3_KCNQ5_uM	activity_hERG_uM	activity_GABAA_uM	reference	status	comment
NA	Bozik_Mar2019	Bozik_Mar2019_358	COC1=CC=CC2=C1N(C1CCC1)C(NC(=O)CC(C)(O)C1=CC=CC=C1)=N2	NA	N-(1-cyclobutyl-7-methoxy-1H-benzo[d]imidazol-2-yl)-3-hydroxy-3-phenylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_359	CC(C)(CC(=O)NC1=NC2=C(C=C(O)C=C2F)N1C1CCC1)C(F)(F)F	NA	N-(1-cyclobutyl-4-fluoro-6-hydroxy-1H-benzo[d]imidazol-2-yl)-4,4,4-trifluoro-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_360	CC(=O)C1=C(F)C=CC2=C1N(C(NC(=O)CC(C)(O)C1=CC=CC=C1)=N2)C1(C)CCC1	NA	N-(7-acetyl-6-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3-hydroxy-3-phenylbutanamide	NA	NA	NA	NA	NA	NA	O	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_361	CC(C)(CC(=O)NC1=NC2=C(C=C(C=C2)C#N)N1C1(C)CCC1)C(F)(F)F	NA	N-(6-cyano-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-4,4,4-trifluoro-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_362	CC(C)(C)CC(=O)NC1=NC2=C(N1C1CCC1)C(F)=C(C(F)=C2)C(C)(C)O	NA	N-(1-cyclobutyl-5,7-difluoro-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_363	CC(C)(CC(=O)NC1=NC2=C(C=C(OC(F)F)C(F)=C2)N1C1CCC1)C1CC1	NA	N-(1-cyclobutyl-6-(difluoromethoxy)-5-fluoro-1H-benzo[d]imidazol-2-yl)-3-cyclopropyl-3-methylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_364	CC(C)(C)N1C(NC(=O)CC(C)(C)C(F)F)=NC2=C1C=C(C=C2F)C#N	NA	N-(1-(tert-butyl)-6-cyano-4-fluoro-1H-benzo[d]imidazol-2-yl)-4,4-difluoro-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_365	C[C@H](C(=O)NC1=NC2=C(C=C(C=C2)C(C)(C)O)N1C1CC(F)(F)C1)C(C)(C)C	NA	(S)-N-(1-(3,3-difluorocyclobutyl)-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-2,3,3-trimethylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_366	CC(C)(CC(=O)NC1=NC2=C(C=C(OC(F)F)C=C2)N1C1(C)CCC1)C(F)(F)F	NA	N-(6-(difluoromethoxy)-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-4,4,4-trifluoro-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_367	CC(C)(CC(=O)NC1=NC2=C(C=C(OC(F)F)C(F)=C2)N1C1(C)CCC1)C1CC1	NA	3-cyclopropyl-N-(6-(difluoromethoxy)-5-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3-methylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_368	CC(C)(C)N1C(NC(=O)CC(C)(C)C2CC2)=NC2=C1C=C(OC(F)F)C(F)=C2	NA	N-(1-(tert-butyl)-6-(difluoromethoxy)-5-fluoro-1H-benzo[d]imidazol-2-yl)-3-cyclopropyl-3-methylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_369	CC(CC(=O)NC1=NC2=C(C=C(C=C2)C(C)(C)O)N1C1CCC1)C1=CC=CC=C1	NA	(S)-N-(1-cyclobutyl-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-3-phenylbutanamide	NA	NA	NA	NA	NA	NA	O	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_370	CC(C)(O)C1=CC2=C(C=C1)N=C(NC(=O)CC(C)(CF)CF)N2C1CCC1	NA	N-(1-cyclobutyl-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-4-fluoro-3-(fluoromethyl)-3-methylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_371	CC(C)(O)c5ccc4nc(NC(=O)CC(C)(O)c1ccccc1)n(C23CC(C2)C3)c4c5	NA	N-(1-(bicyclo[1.1.1]pentan-1-yl)-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-3-hydroxy-3-phenylbutanamide	NA	NA	NA	NA	NA	NA	O	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_372	CC(C)(C)N1C(NC(=O)[C@H]2CC2(C)C)=NC2=C1C=C(C=C2F)C#N	NA	(S)-N-(1-(tert-butyl)-6-cyano-4-fluoro-1H-benzo[d]imidazol-2-yl)-2,2-dimethylcyclopropane-1-carboxamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_373	CC(O)(CC(=O)NC1=NC2=C(C=C(C#N)C(F)=C2)N1C1(C)CCC1)C1=CC=CC=C1F	NA	N-(6-cyano-5-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3-(2-fluorophenyl)-3-hydroxybutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_374	CC(O)(CC(=O)NC1=NC2=C(N1C1(C)CCC1)C(F)=C(OC(F)F)C=C2)C1=CC=CC=C1	NA	N-(6-(difluoromethoxy)-7-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3-hydroxy-3-phenylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_375	CC(O)(CC(=O)NC1=NC2=C(N1C1(C)CCC1)C(=CC=C2)C#N)C1=CC=CC=C1	NA	N-(7-cyano-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3-hydroxy-3-phenylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_376	CC(C)(O)C1=CC2=C(C=C1)N=C(NC(=O)CC1CC(F)(F)C1(F)F)N2C1(C)CCC1	NA	N-(6-(2-hydroxypropan-2-yl)-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_377	CC(C)(C)CC(=O)NC1=NC2=C(C=C(C=C2Cl)C#N)N1C1CCC1	NA	N-(4-chloro-6-cyano-1-cyclobutyl-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_378	CC(C)(C)N1C(NC(=O)CC(C)(C)C(F)(F)F)=NC2=C1C=C(C=C2F)C#N	NA	N-(1-(tert-butyl)-6-cyano-4-fluoro-1H-benzo[d]imidazol-2-yl)-4,4,4-trifluoro-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_379	CC(C)(CC(=O)NC1=NC2=C(C=C(C=C2)C#N)N1C1(C)CCC1)C1CC1	NA	N-(6-cyano-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3-cyclopropyl-3-methylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_380	CC(C)(O)CC(=O)NC1=NC2=C(N1C1CCC1)C(OC(F)(F)F)=CC=C2	NA	N-(1-cyclobutyl-7-(trifluoromethoxy)-1H-benzo[d]imidazol-2-yl)-3-hydroxy-3-methylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_381	CC(C)(C)CC(=O)NC1=NC2=C(C=C(C=C2OC(F)F)C#N)N1C1(C)CCC1	NA	N-(6-cyano-4-(difluoromethoxy)-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_382	COC1=CC(Br)=CC2=C1N=C(NC(=O)CC(C)(C)C)N2C1CCC1	NA	N-(6-bromo-1-cyclobutyl-4-methoxy-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_383	C[C@H](C(=O)NC1=NC2=C(C=C(C=C2)C(C)(C)O)N1C1(C)CCC1)C(C)(C)C	NA	(S)-N-(6-(2-hydroxypropan-2-yl)-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-2,3,3-trimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_384	CC(O)(CC(=O)NC1=NC2=C(C=C(C=C2)C#N)N1C1(C)CCC1)C1=C(F)C=CC=C1F	NA	N-(6-cyano-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3-(2,6-difluorophenyl)-3-hydroxybutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_385	CC(C)(O)C1=C(F)C2=C(N=C(NC(=O)CC(C)(C)C(F)(F)F)N2C2CCC2)C(F)=C1	NA	N-(1-cyclobutyl-4,7-difluoro-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-4,4,4-trifluoro-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	O	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_386	CC(C)(O)C1=CC2=C(C=C1)N=C(NC(=O)CC(C)(C)C(F)F)N2C1CCC1	NA	N-(1-cyclobutyl-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-4,4-difluoro-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_387	CC(C)(C)CC(=O)NC1=NC2=C(N1C(C)(C)C)C(F)=C(C=C2)C#N	NA	N-(1-(tert-butyl)-6-cyano-7-fluoro-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_388	CC(C)(C)CC(=O)NC1=NC2=C(C=C(OCC3=CC=CC=C3)C=C2F)N1C1CCC1	NA	N-(6-(benzyloxy)-1-cyclobutyl-4-fluoro-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_389	CC(C)(C)CC(=O)NC1=NC2=C(C=C(OC(F)F)C=C2)N1C1CCC1	NA	N-(1-cyclobutyl-6-(difluoromethoxy)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_390	CC(C)(CC(=O)NC1=NC2=C(C=C(OC(F)F)C=C2F)N1C1CCC1)C1CC1	NA	N-(1-cyclobutyl-6-(difluoromethoxy)-4-fluoro-1H-benzo[d]imidazol-2-yl)-3-cyclopropyl-3-methylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_391	CC(C)(O)C1=CC=C2N=C(NC(=O)CC3(C)CC3)N(C2=C1)C1(C)CCC1	NA	N-(6-(2-hydroxypropan-2-yl)-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-2-(1-methylcyclopropyl)acetamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_392	COC1=CC(Br)=CC2=C1N=C(NC(=O)CC(C)(C)C)N2C1(C)CCC1	NA	N-(6-bromo-4-methoxy-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_393	CC(C)(C)CC(=O)NC1=NC2=C(C=C(OC(F)F)C=C2)N1C(C)(C)C	NA	N-(1-(tert-butyl)-6-(difluoromethoxy)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_394	COCC1=C(F)C=CC2=C1N(C1CCC1)C(NC(=O)CC(C)(C)C)=N2	NA	N-(1-cyclobutyl-6-fluoro-7-(methoxymethyl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	O	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_395	CC(C)(C)CC(=O)NC1=NC2=C(N1C1CCC1)C(Br)=C(F)C=C2	NA	N-(7-bromo-1-cyclobutyl-6-fluoro-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	O	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_396	CC(O)(CC(=O)NC1=NC2=C(C=C(C=C2)C#N)N1CC(F)(F)F)C1=CC=CC=C1	NA	N-(6-cyano-1-(2,2,2-trifluoroethyl)-1H-benzo[d]imidazol-2-yl)-3-hydroxy-3-phenylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_397	[2H]C([2H])([2H])C(C)(CC(=O)NC1=NC2=C(C=C(C=C2F)C(C)(C)O)N1C1CCC1)C([2H])([2H])[2H]	NA	N-(1-cyclobutyl-4-fluoro-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-3,3-bis(methyl-d3)butanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2; duplicated Bozik_Mar2019_342
NA	Bozik_Mar2019	Bozik_Mar2019_398	CC(C)(O)C1=CC2=C(C=C1)N=C(NC(=O)CC1CC(F)(F)C1(F)F)N2C1CCC1	NA	N-(1-cyclobutyl-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_399	COCC1=C(Cl)C=CC2=C1N(C1CCC1)C(NC(=O)CC(C)(C)C)=N2	NA	N-(6-chloro-1-cyclobutyl-7-(methoxymethyl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_400	CC(C)(O)C1=CC2=C(N=C(NC(=O)CC3CC(F)(F)C3(F)F)N2C2CCC2)C(F)=C1	NA	N-(1-cyclobutyl-4-fluoro-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_401	CC(C)(C)CC(=O)NC1=NC2=C(C=C(C=C2)C#N)N1C(C)(C)C(F)(F)F	NA	N-(6-cyano-1-(1,1,1-trifluoro-2-methylpropan-2-yl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_402	CC(O)(CC(=O)NC1=NC2=C(C=C(OC(F)F)C=C2)N1C1CCC1)C1=CC=CC=C1	NA	N-(1-cyclobutyl-6-(difluoromethoxy)-1H-benzo[d]imidazol-2-yl)-3-hydroxy-3-phenylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_403	CC(C)(O)C1=CC(F)=C2N=C(NC(=O)CC3(C)CC3)N(C3CCC3)C2=C1	NA	N-(1-cyclobutyl-4-fluoro-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-2-(1-methylcyclopropyl)acetamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_404	CC(C)(O)C1=CC2=C(C=C1)N=C(NC(=O)CC(C)(C)C(F)(F)F)N2C12CC(C1)C2	NA	N-(1-(bicyclo[1.1.1]pentan-1-yl)-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-4,4,4-trifluoro-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_405	CC(C)(O)C1=CC2=C(N=C(NC(=O)CC3CC(F)(F)C3(F)F)N2C2CCC2)C(F)=C1	NA	N-(1-cyclobutyl-4-fluoro-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_406	CC(C)(O)C1=CC2=C(C=C1)N=C(NC(=O)CC(C)(C)C1CC1)N2CC(F)(F)F	NA	3-cyclopropyl-N-(6-(2-hydroxypropan-2-yl)-1-(2,2,2-trifluoroethyl)-1H-benzo[d]imidazol-2-yl)-3-methylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_407	C[C@H](C(=O)NC1=NC2=C(C=C(C=C2)C(C)(C)O)N1CC(F)(F)F)C(C)(C)C	NA	(S)-N-(6-(2-hydroxypropan-2-yl)-1-(2,2,2-trifluoroethyl)-1H-benzo[d]imidazol-2-yl)-2,3,3-trimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_408	CC(C)(CC(=O)NC1=NC2=C(N1C1CCC1)C(F)=CC=C2)C(F)(F)F	NA	N-(1-cyclobutyl-7-fluoro-1H-benzo[d]imidazol-2-yl)-4,4,4-trifluoro-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_409	CC1(CCC1)N1C(NC(=O)CC(O)(C2=CC=CC=C2)C(F)(F)F)=NC2=C1C=C(OC(F)F)C=C2F	NA	N-(6-(difluoromethoxy)-4-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-4,4,4-trifluoro-3-hydroxy-3-phenylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_410	CC(CC(=O)NC1=NC2=C(C=C(C=C2F)C(C)(C)O)N1C1CCC1)C1=CC=CC=C1	NA	(S)-N-(1-cyclobutyl-4-fluoro-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-3-phenylbutanamide	NA	NA	NA	NA	NA	NA	O	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_411	CC(C)(C)CC(=O)NC1=NC2=C(C=C(C=C2F)C#N)N1C1CCC1	NA	N-(6-cyano-1-cyclobutyl-4-fluoro-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_412	C[C@H](CC(=O)NC1=NC2=C(C=C(C=C2F)C(C)(C)O)N1C1CCC1)C1=CC=CC=C1	NA	(R)-N-(1-cyclobutyl-4-fluoro-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-3-phenylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_413	CC(C)(O)C1=CC2=C(N=C(NC(=O)CSC(F)(F)F)N2C2CCC2)C(F)=C1	NA	N-(1-cyclobutyl-4-fluoro-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-2-((trifluoromethyl)thio)acetamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_414	COC1=C(Cl)C(Cl)=C(Cl)C2=C1N(C1CCC1)C(NC(=O)CC(C)(C)C)=N2	NA	3,3-dimethyl-N-(4,5,6-trichloro-1-cyclobutyl-7-methoxy-1H-benzo[d]imidazol-2-yl)butanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
